location;Basel;Basel;Basel
lat;47,546944;47,546944;47,546944
lon;7,568918;7,568918;7,568918
asl;283,69672;283,69672;283,69672
variable;Temperature;Precipitation Total;Soil Moisture
unit;°C;mm;m³/m³
level;2 m elevation corrected;sfc;0-10 cm down
resolution;hourly;hourly;hourly
aggregation;None;None;None
timestamp;Basel Temperature [2 m elevation corrected];Basel Precipitation Total;Basel Soil Moisture [0-10 cm down]
2022-06-19T23:00:00;23,840528;0;0,113
2022-06-20T00:00:00;23,440529;0;0,113
2022-06-20T01:00:00;23,680529;0;0,113
2022-06-20T02:00:00;23,07053;0;0,113
2022-06-20T03:00:00;22,340528;0;0,113
2022-06-20T04:00:00;21,260529;0;0,113
2022-06-20T05:00:00;21,13053;0;0,113
2022-06-20T06:00:00;23,06053;0;0,113
2022-06-20T07:00:00;24,63053;0;0,113
2022-06-20T08:00:00;26,340528;0;0,114
2022-06-20T09:00:00;28,530529;0;0,113
2022-06-20T10:00:00;30,23053;0;0,113
2022-06-20T11:00:00;31,29053;0;0,113
2022-06-20T12:00:00;31,080528;0;0,117
2022-06-20T13:00:00;31,600529;0;0,117
2022-06-20T14:00:00;31,71053;0;0,117
2022-06-20T15:00:00;30,830528;0;0,117
2022-06-20T16:00:00;28,96053;0;0,117
2022-06-20T17:00:00;28,080528;0;0,117
2022-06-20T18:00:00;26,95053;0;0,117
2022-06-20T19:00:00;25,95053;0;0,117
2022-06-20T20:00:00;24,13053;0;0,117
2022-06-20T21:00:00;22,600529;0;0,117
2022-06-20T22:00:00;21,530529;0;0,117
2022-06-20T23:00:00;20,520529;0;0,117
2022-06-21T00:00:00;18,520529;0;0,117
2022-06-21T01:00:00;16,90053;0;0,117
2022-06-21T02:00:00;16,39053;0;0,117
2022-06-21T03:00:00;16,010529;0;0,117
2022-06-21T04:00:00;15,820529;0;0,117
2022-06-21T05:00:00;17,07053;0;0,117
2022-06-21T06:00:00;20,04053;0;0,117
2022-06-21T07:00:00;21,760529;0;0,117
2022-06-21T08:00:00;23,770529;0;0,117
2022-06-21T09:00:00;25,910528;0;0,117
2022-06-21T10:00:00;27,79053;0;0,117
2022-06-21T11:00:00;29,13053;0;0,117
2022-06-21T12:00:00;30,250528;0;0,122
2022-06-21T13:00:00;31,410528;0;0,122
2022-06-21T14:00:00;31,940529;0;0,123
2022-06-21T15:00:00;32,24053;0;0,123
2022-06-21T16:00:00;32,23053;0;0,123
2022-06-21T17:00:00;31,100529;0,2;0,124
2022-06-21T18:00:00;30,190529;0,7;0,13
2022-06-21T19:00:00;29,57053;0,4;0,133
2022-06-21T20:00:00;29,350529;0;0,134
2022-06-21T21:00:00;26,79053;0,1;0,135
2022-06-21T22:00:00;24,740528;0;0,135
2022-06-21T23:00:00;24,190529;0;0,135
2022-06-22T00:00:00;23,65053;0;0,135
2022-06-22T01:00:00;22,920528;0;0,135
2022-06-22T02:00:00;22,38053;0;0,135
2022-06-22T03:00:00;22,410528;0;0,135
2022-06-22T04:00:00;22,930529;0;0,134
2022-06-22T05:00:00;22,500528;0;0,135
2022-06-22T06:00:00;22,440529;0,4;0,138
2022-06-22T07:00:00;20,40053;1,8;0,154
2022-06-22T08:00:00;19,89053;1,6;0,169
2022-06-22T09:00:00;20,020529;0,7;0,176
2022-06-22T10:00:00;20,89053;0,5;0,182
2022-06-22T11:00:00;22,740528;0;0,181
2022-06-22T12:00:00;23,250528;0;0,181
2022-06-22T13:00:00;24,57053;0;0,181
2022-06-22T14:00:00;25,72053;0;0,181
2022-06-22T15:00:00;25,87053;0;0,181
2022-06-22T16:00:00;26,250528;0;0,181
2022-06-22T17:00:00;26,38053;0;0,181
2022-06-22T18:00:00;26,000528;0;0,181
2022-06-22T19:00:00;25,010529;0;0,181
2022-06-22T20:00:00;24,020529;0;0,18
2022-06-22T21:00:00;22,770529;0;0,18
2022-06-22T22:00:00;22,30053;0,4;0,184
2022-06-22T23:00:00;21,520529;0;0,184
2022-06-23T00:00:00;21,12053;0,1;0,185
2022-06-23T01:00:00;21,190529;0,3;0,189
2022-06-23T02:00:00;20,98053;0,1;0,19
2022-06-23T03:00:00;20,04053;0;0,19
2022-06-23T04:00:00;18,57053;0;0,19
2022-06-23T05:00:00;19,260529;0;0,189
2022-06-23T06:00:00;21,82053;0;0,189
2022-06-23T07:00:00;24,770529;0;0,189
2022-06-23T08:00:00;26,45053;0;0,189
2022-06-23T09:00:00;27,46053;0;0,188
2022-06-23T10:00:00;28,410528;0;0,188
2022-06-23T11:00:00;29,37053;0;0,187
2022-06-23T12:00:00;29,70053;0;0,129
2022-06-23T13:00:00;30,21053;0;0,129
2022-06-23T14:00:00;30,48053;0;0,129
2022-06-23T15:00:00;30,62053;0;0,129
2022-06-23T16:00:00;29,660528;0;0,129
2022-06-23T17:00:00;28,600529;1;0,136
2022-06-23T18:00:00;24,87053;1,4;0,148
2022-06-23T19:00:00;24,39053;0,1;0,149
2022-06-23T20:00:00;23,500528;0;0,149
2022-06-23T21:00:00;22,510529;0;0,149
2022-06-23T22:00:00;21,14053;0;0,149
2022-06-23T23:00:00;20,07053;0;0,149
2022-06-24T00:00:00;19,610529;0;0,149
2022-06-24T01:00:00;18,910528;0;0,149
2022-06-24T02:00:00;17,940529;0;0,149
2022-06-24T03:00:00;17,680529;0;0,15
2022-06-24T04:00:00;17,920528;0,4;0,153
2022-06-24T05:00:00;18,520529;0,3;0,155
2022-06-24T06:00:00;19,64053;0;0,156
2022-06-24T07:00:00;20,82053;0;0,156
2022-06-24T08:00:00;20,55053;0,3;0,159
2022-06-24T09:00:00;21,580528;0;0,159
2022-06-24T10:00:00;20,490528;0,1;0,161
2022-06-24T11:00:00;20,270529;0;0,16
2022-06-24T12:00:00;20,30053;0,8;0,136
2022-06-24T13:00:00;18,73053;1,5;0,147
2022-06-24T14:00:00;18,020529;2,1;0,168
2022-06-24T15:00:00;17,500528;0,9;0,177
2022-06-24T16:00:00;17,510529;0,2;0,179
2022-06-24T17:00:00;18,600529;0;0,179
2022-06-24T18:00:00;19,190529;0;0,179
2022-06-24T19:00:00;19,240528;0;0,179
2022-06-24T20:00:00;18,520529;0;0,179
2022-06-24T21:00:00;16,760529;0;0,179
2022-06-24T22:00:00;15,960529;0;0,179
2022-06-24T23:00:00;15,400529;0;0,179
2022-06-25T00:00:00;15,060529;0;0,179
2022-06-25T01:00:00;14,600529;0;0,179
2022-06-25T02:00:00;13,790529;0;0,179
2022-06-25T03:00:00;12,930529;0;0,179
2022-06-25T04:00:00;12,330529;0;0,179
2022-06-25T05:00:00;13,920529;0;0,179
2022-06-25T06:00:00;15,900529;0;0,179
2022-06-25T07:00:00;18,64053;0;0,179
2022-06-25T08:00:00;21,280529;0;0,179
2022-06-25T09:00:00;22,89053;0;0,178
2022-06-25T10:00:00;24,170528;0;0,178
2022-06-25T11:00:00;25,410528;0;0,178
2022-06-25T12:00:00;26,07053;0;0,233
2022-06-25T13:00:00;26,82053;0;0,231
2022-06-25T14:00:00;27,410528;0;0,23
2022-06-25T15:00:00;27,770529;0;0,229
2022-06-25T16:00:00;27,850529;0;0,227
2022-06-25T17:00:00;27,56053;0;0,226
2022-06-25T18:00:00;26,770529;0;0,226
2022-06-25T19:00:00;25,610529;0;0,225
2022-06-25T20:00:00;23,98053;0;0,225
2022-06-25T21:00:00;21,88053;0;0,225
2022-06-25T22:00:00;20,350529;0;0,225
2022-06-25T23:00:00;19,63053;0;0,225
2022-06-26T00:00:00;19,54053;0;0,225
2022-06-26T01:00:00;20,12053;0;0,225
2022-06-26T02:00:00;20,04053;0;0,225
2022-06-26T03:00:00;19,56053;0;0,225
2022-06-26T04:00:00;18,840528;0;0,225
2022-06-26T05:00:00;18,520529;0;0,225
2022-06-26T06:00:00;19,23053;0;0,223
2022-06-26T07:00:00;20,850529;0;0,223
2022-06-26T08:00:00;22,38053;0;0,222
2022-06-26T09:00:00;23,72053;0;0,222
2022-06-26T10:00:00;25,190529;0;0,221
2022-06-26T11:00:00;26,660528;0;0,22
2022-06-26T12:00:00;27,740528;0;0,194
2022-06-26T13:00:00;28,850529;0;0,193
2022-06-26T14:00:00;29,510529;0;0,193
2022-06-26T15:00:00;29,80053;0;0,192
2022-06-26T16:00:00;29,780529;0;0,192
2022-06-26T17:00:00;29,56053;0;0,191
2022-06-26T18:00:00;29,190529;0;0,191
2022-06-26T19:00:00;28,32053;0;0,191
2022-06-26T20:00:00;26,590528;0;0,191
2022-06-26T21:00:00;24,020529;0;0,191
2022-06-26T22:00:00;22,170528;0;0,19
2022-06-26T23:00:00;21,500528;0;0,19
2022-06-27T00:00:00;19,740528;0;0,19
2022-06-27T01:00:00;18,840528;0;0,19
2022-06-27T02:00:00;18,39053;0;0,19
2022-06-27T03:00:00;18,280529;0;0,19
2022-06-27T04:00:00;18,170528;0;0,19
2022-06-27T05:00:00;18,680529;0;0,19
2022-06-27T06:00:00;19,340528;0;0,19
2022-06-27T07:00:00;19,770529;0;0,19
2022-06-27T08:00:00;21,71053;0;0,19
2022-06-27T09:00:00;23,70053;0;0,189
2022-06-27T10:00:00;24,54053;0;0,189
2022-06-27T11:00:00;23,270529;0;0,189
2022-06-27T12:00:00;18,95053;0,1;0,259
2022-06-27T13:00:00;20,48053;0;0,257
2022-06-27T14:00:00;21,240528;0;0,256
2022-06-27T15:00:00;22,21053;0;0,255
2022-06-27T16:00:00;22,910528;0;0,254
2022-06-27T17:00:00;22,88053;0;0,252
2022-06-27T18:00:00;22,57053;0;0,251
2022-06-27T19:00:00;22,020529;0;0,251
2022-06-27T20:00:00;21,37053;0;0,25
2022-06-27T21:00:00;20,860529;0;0,25
2022-06-27T22:00:00;19,330528;0;0,25
2022-06-27T23:00:00;18,330528;0;0,249
2022-06-28T00:00:00;18,13053;0;0,249
2022-06-28T01:00:00;18,090528;0;0,249
2022-06-28T02:00:00;17,88053;0;0,249
2022-06-28T03:00:00;17,580528;0;0,248
2022-06-28T04:00:00;17,410528;0;0,248
2022-06-28T05:00:00;17,580528;0;0,247
2022-06-28T06:00:00;17,95053;0;0,247
2022-06-28T07:00:00;18,80053;0,7;0,253
2022-06-28T08:00:00;20,360529;0;0,252
2022-06-28T09:00:00;22,660528;0;0,251
2022-06-28T10:00:00;23,420528;0;0,249
2022-06-28T11:00:00;23,760529;0;0,248
2022-06-28T12:00:00;26,98053;0;0,19
2022-06-28T13:00:00;26,95053;0;0,189
2022-06-28T14:00:00;26,48053;0,1;0,19
2022-06-28T15:00:00;26,15053;0,6;0,195
2022-06-28T16:00:00;25,62053;0,4;0,199
2022-06-28T17:00:00;24,590528;0;0,199
2022-06-28T18:00:00;23,97053;0;0,199
2022-06-28T19:00:00;23,13053;0;0,199
2022-06-28T20:00:00;22,22053;0;0,199
2022-06-28T21:00:00;21,490528;0;0,199
2022-06-28T22:00:00;20,65053;0;0,199
2022-06-28T23:00:00;20,000528;0;0,199
2022-06-29T00:00:00;19,930529;0,1;0,2
2022-06-29T01:00:00;20,07053;0,3;0,203
2022-06-29T02:00:00;19,56053;0;0,203
2022-06-29T03:00:00;18,97053;0;0,203
2022-06-29T04:00:00;18,690529;0;0,203
2022-06-29T05:00:00;19,23053;0;0,203
2022-06-29T06:00:00;20,250528;0;0,203
2022-06-29T07:00:00;21,110529;0;0,202
2022-06-29T08:00:00;22,190529;0;0,202
2022-06-29T09:00:00;22,70053;0;0,203
2022-06-29T10:00:00;23,72053;0;0,202
2022-06-29T11:00:00;23,90053;0;0,202
2022-06-29T12:00:00;24,780529;0;0,221
2022-06-29T13:00:00;26,080528;0;0,221
2022-06-29T14:00:00;26,510529;0;0,22
2022-06-29T15:00:00;26,840528;0;0,219
2022-06-29T16:00:00;26,88053;0;0,218
2022-06-29T17:00:00;26,57053;0;0,217
2022-06-29T18:00:00;25,690529;0;0,217
2022-06-29T19:00:00;24,80053;0;0,217
2022-06-29T20:00:00;23,88053;0;0,217
2022-06-29T21:00:00;21,90053;0;0,216
2022-06-29T22:00:00;20,22053;0;0,216
2022-06-29T23:00:00;19,29053;0;0,216
2022-06-30T00:00:00;19,030529;0;0,216
2022-06-30T01:00:00;18,780529;0;0,216
2022-06-30T02:00:00;18,21053;0;0,216
2022-06-30T03:00:00;17,71053;0;0,216
2022-06-30T04:00:00;16,73053;0;0,216
2022-06-30T05:00:00;17,04053;0;0,216
2022-06-30T06:00:00;19,590528;0;0,216
2022-06-30T07:00:00;21,90053;0;0,216
2022-06-30T08:00:00;24,330528;0;0,215
2022-06-30T09:00:00;26,010529;0;0,215
2022-06-30T10:00:00;27,62053;0;0,214
2022-06-30T11:00:00;29,12053;0;0,213
2022-06-30T12:00:00;29,910528;0;0,199
2022-06-30T13:00:00;30,81053;0;0,198
2022-06-30T14:00:00;30,56053;0;0,198
2022-06-30T15:00:00;31,170528;0;0,197
2022-06-30T16:00:00;29,830528;0;0,196
2022-06-30T17:00:00;26,110529;0,6;0,201
2022-06-30T18:00:00;22,910528;0,5;0,205
2022-06-30T19:00:00;18,430529;1,4;0,215
2022-06-30T20:00:00;16,340528;10,6;0,299
2022-06-30T21:00:00;14,8005295;1,1;0,303
2022-06-30T22:00:00;13,750529;0,4;0,299
2022-06-30T23:00:00;13,570529;0,1;0,295
2022-07-01T00:00:00;13,090529;0;0,29
2022-07-01T01:00:00;12,940529;0;0,287
2022-07-01T02:00:00;12,820529;0,2;0,286
2022-07-01T03:00:00;12,810529;0;0,284
2022-07-01T04:00:00;12,3005295;2,5;0,303
2022-07-01T05:00:00;12,560529;0,6;0,302
2022-07-01T06:00:00;12,980529;0;0,297
2022-07-01T07:00:00;13,710529;0;0,293
2022-07-01T08:00:00;14,470529;0;0,289
2022-07-01T09:00:00;15,290529;0;0,286
2022-07-01T10:00:00;15,830529;0;0,283
2022-07-01T11:00:00;16,990528;0;0,28
2022-07-01T12:00:00;17,73053;0;0,272
2022-07-01T13:00:00;18,45053;0;0,27
2022-07-01T14:00:00;19,82053;0;0,268
2022-07-01T15:00:00;20,55053;0;0,266
2022-07-01T16:00:00;20,940529;0;0,264
2022-07-01T17:00:00;21,030529;0;0,262
2022-07-01T18:00:00;20,760529;0;0,261
2022-07-01T19:00:00;20,160528;0;0,259
2022-07-01T20:00:00;19,56053;0;0,259
2022-07-01T21:00:00;18,21053;0;0,258
2022-07-01T22:00:00;16,260529;0;0,258
2022-07-01T23:00:00;15,060529;0;0,258
2022-07-02T00:00:00;14,350529;0;0,258
2022-07-02T01:00:00;13,990529;0;0,257
2022-07-02T02:00:00;13,640529;0;0,257
2022-07-02T03:00:00;12,530529;0;0,256
2022-07-02T04:00:00;11,910529;0;0,256
2022-07-02T05:00:00;12,750529;0;0,255
2022-07-02T06:00:00;14,840529;0;0,255
2022-07-02T07:00:00;17,13053;0;0,254
2022-07-02T08:00:00;19,96053;0;0,253
2022-07-02T09:00:00;21,72053;0;0,252
2022-07-02T10:00:00;23,170528;0;0,25
2022-07-02T11:00:00;24,31053;0;0,248
2022-07-02T12:00:00;26,07053;0;0,235
2022-07-02T13:00:00;26,82053;0;0,234
2022-07-02T14:00:00;27,340528;0;0,232
2022-07-02T15:00:00;27,690529;0;0,231
2022-07-02T16:00:00;27,79053;0;0,23
2022-07-02T17:00:00;27,520529;0;0,229
2022-07-02T18:00:00;26,98053;0;0,229
2022-07-02T19:00:00;25,930529;0;0,228
2022-07-02T20:00:00;24,280529;0;0,228
2022-07-02T21:00:00;22,45053;0;0,228
2022-07-02T22:00:00;21,38053;0;0,228
2022-07-02T23:00:00;19,860529;0;0,228
2022-07-03T00:00:00;18,56053;0;0,228
2022-07-03T01:00:00;18,110529;0;0,228
2022-07-03T02:00:00;18,22053;0;0,228
2022-07-03T03:00:00;18,21053;0;0,228
2022-07-03T04:00:00;17,48053;0;0,228
2022-07-03T05:00:00;17,670528;0;0,228
2022-07-03T06:00:00;19,21053;0;0,228
2022-07-03T07:00:00;21,920528;0;0,228
2022-07-03T08:00:00;23,920528;0;0,227
2022-07-03T09:00:00;25,87053;0;0,226
2022-07-03T10:00:00;27,360529;0;0,225
2022-07-03T11:00:00;28,590528;0;0,224
2022-07-03T12:00:00;29,06053;0;0,214
2022-07-03T13:00:00;29,95053;0;0,213
2022-07-03T14:00:00;30,420528;0;0,212
2022-07-03T15:00:00;30,590528;0;0,211
2022-07-03T16:00:00;30,47053;0;0,211
2022-07-03T17:00:00;30,20053;0;0,21
2022-07-03T18:00:00;29,48053;0;0,21
2022-07-03T19:00:00;27,82053;0;0,209
2022-07-03T20:00:00;25,81053;0;0,209
2022-07-03T21:00:00;24,63053;0;0,209
2022-07-03T22:00:00;23,510529;0;0,209
2022-07-03T23:00:00;22,15053;0;0,209
2022-07-04T00:00:00;20,90053;0;0,209
2022-07-04T01:00:00;20,850529;0;0,209
2022-07-04T02:00:00;19,95053;0;0,209
2022-07-04T03:00:00;18,420528;0;0,21
2022-07-04T04:00:00;18,020529;0,4;0,213
2022-07-04T05:00:00;17,87053;0,2;0,214
2022-07-04T06:00:00;18,14053;0,1;0,215
2022-07-04T07:00:00;19,62053;0;0,215
2022-07-04T08:00:00;21,420528;0;0,214
2022-07-04T09:00:00;23,56053;0;0,214
2022-07-04T10:00:00;25,71053;0;0,213
2022-07-04T11:00:00;26,79053;0;0,212
2022-07-04T12:00:00;25,39053;0;0,165
2022-07-04T13:00:00;24,88053;0;0,165
2022-07-04T14:00:00;24,190529;0;0,165
2022-07-04T15:00:00;25,780529;0;0,165
2022-07-04T16:00:00;26,280529;0;0,165
2022-07-04T17:00:00;25,71053;0,1;0,165
2022-07-04T18:00:00;25,30053;0;0,166
2022-07-04T19:00:00;24,990528;0,2;0,168
2022-07-04T20:00:00;23,71053;0,1;0,169
2022-07-04T21:00:00;22,430529;0,1;0,17
2022-07-04T22:00:00;21,57053;0;0,17
2022-07-04T23:00:00;20,56053;0;0,17
2022-07-05T00:00:00;19,87053;0;0,17
2022-07-05T01:00:00;19,740528;0;0,17
2022-07-05T02:00:00;19,37053;0;0,17
2022-07-05T03:00:00;18,96053;0;0,17
2022-07-05T04:00:00;18,520529;0;0,17
2022-07-05T05:00:00;18,63053;0;0,17
2022-07-05T06:00:00;19,940529;0;0,17
2022-07-05T07:00:00;20,63053;0;0,17
2022-07-05T08:00:00;22,420528;0;0,169
2022-07-05T09:00:00;24,71053;0;0,169
2022-07-05T10:00:00;26,20053;0;0,169
2022-07-05T11:00:00;26,87053;0;0,169
2022-07-05T12:00:00;26,46053;0;0,195
2022-07-05T13:00:00;27,05053;0;0,194
2022-07-05T14:00:00;27,410528;0;0,193
2022-07-05T15:00:00;27,660528;0;0,193
2022-07-05T16:00:00;27,590528;0;0,192
2022-07-05T17:00:00;27,260529;0;0,192
2022-07-05T18:00:00;26,70053;0;0,192
2022-07-05T19:00:00;25,860529;0;0,191
2022-07-05T20:00:00;24,21053;0;0,191
2022-07-05T21:00:00;22,37053;0;0,191
2022-07-05T22:00:00;20,490528;0;0,191
2022-07-05T23:00:00;18,96053;0;0,19
2022-07-06T00:00:00;18,520529;0;0,19
2022-07-06T01:00:00;18,780529;0;0,19
2022-07-06T02:00:00;17,63053;0;0,191
2022-07-06T03:00:00;15,960529;0;0,191
2022-07-06T04:00:00;14,750529;0;0,191
2022-07-06T05:00:00;14,640529;0;0,191
2022-07-06T06:00:00;15,290529;0;0,19
2022-07-06T07:00:00;16,770529;0;0,19
2022-07-06T08:00:00;18,530529;0;0,189
2022-07-06T09:00:00;20,610529;0;0,189
2022-07-06T10:00:00;22,350529;0;0,188
2022-07-06T11:00:00;23,55053;0;0,188
2022-07-06T12:00:00;24,740528;0;0,178
2022-07-06T13:00:00;25,38053;0;0,178
2022-07-06T14:00:00;25,750528;0;0,177
2022-07-06T15:00:00;25,81053;0;0,177
2022-07-06T16:00:00;25,56053;0;0,177
2022-07-06T17:00:00;24,940529;0;0,176
2022-07-06T18:00:00;23,87053;0;0,176
2022-07-06T19:00:00;22,610529;0;0,176
2022-07-06T20:00:00;20,32053;0;0,176
2022-07-06T21:00:00;18,48053;0;0,176
2022-07-06T22:00:00;17,30053;0;0,176
2022-07-06T23:00:00;16,56053;0;0,176
2022-07-07T00:00:00;15,920529;0;0,175
2022-07-07T01:00:00;15,130529;0;0,175
2022-07-07T02:00:00;14,830529;0;0,175
2022-07-07T03:00:00;14,650529;0;0,175
2022-07-07T04:00:00;14,0505295;0;0,175
2022-07-07T05:00:00;14,810529;0;0,175
2022-07-07T06:00:00;17,180529;0;0,175
2022-07-07T07:00:00;19,64053;0;0,175
2022-07-07T08:00:00;22,110529;0;0,175
2022-07-07T09:00:00;24,12053;0;0,175
2022-07-07T10:00:00;24,88053;0;0,174
2022-07-07T11:00:00;24,350529;0;0,174
2022-07-07T12:00:00;24,770529;0;0,181
2022-07-07T13:00:00;24,90053;0;0,181
2022-07-07T14:00:00;23,910528;0;0,18
2022-07-07T15:00:00;24,080528;0;0,18
2022-07-07T16:00:00;24,080528;0;0,18
2022-07-07T17:00:00;24,04053;0;0,18
2022-07-07T18:00:00;23,160528;0;0,179
2022-07-07T19:00:00;22,13053;0;0,179
2022-07-07T20:00:00;20,81053;0;0,179
2022-07-07T21:00:00;20,05053;0;0,179
2022-07-07T22:00:00;18,840528;0;0,179
2022-07-07T23:00:00;18,55053;0;0,179
2022-07-08T00:00:00;17,72053;0;0,179
2022-07-08T01:00:00;16,13053;0;0,179
2022-07-08T02:00:00;14,520529;0;0,179
2022-07-08T03:00:00;12,850529;0;0,179
2022-07-08T04:00:00;11,530529;0;0,179
2022-07-08T05:00:00;12,060529;0;0,179
2022-07-08T06:00:00;13,500529;0;0,179
2022-07-08T07:00:00;15,320529;0;0,178
2022-07-08T08:00:00;17,160528;0;0,178
2022-07-08T09:00:00;17,95053;0;0,178
2022-07-08T10:00:00;18,920528;0;0,178
2022-07-08T11:00:00;20,280529;0;0,178
2022-07-08T12:00:00;21,860529;0;0,141
2022-07-08T13:00:00;22,48053;0;0,14
2022-07-08T14:00:00;23,23053;0;0,14
2022-07-08T15:00:00;23,840528;0;0,14
2022-07-08T16:00:00;24,06053;0;0,14
2022-07-08T17:00:00;23,81053;0;0,14
2022-07-08T18:00:00;23,270529;0;0,14
2022-07-08T19:00:00;22,530529;0;0,14
2022-07-08T20:00:00;21,690529;0;0,14
2022-07-08T21:00:00;20,110529;0;0,14
2022-07-08T22:00:00;18,190529;0;0,14
2022-07-08T23:00:00;16,88053;0;0,14
2022-07-09T00:00:00;15,810529;0;0,14
2022-07-09T01:00:00;14,880529;0;0,14
2022-07-09T02:00:00;14,3005295;0;0,14
2022-07-09T03:00:00;13,900529;0;0,14
2022-07-09T04:00:00;13,320529;0;0,14
2022-07-09T05:00:00;14,090529;0;0,14
2022-07-09T06:00:00;16,090528;0;0,14
2022-07-09T07:00:00;18,500528;0;0,14
2022-07-09T08:00:00;20,98053;0;0,14
2022-07-09T09:00:00;22,680529;0;0,139
2022-07-09T10:00:00;23,940529;0;0,139
2022-07-09T11:00:00;25,05053;0;0,139
2022-07-09T12:00:00;25,090528;0;0,147
2022-07-09T13:00:00;25,90053;0;0,147
2022-07-09T14:00:00;26,63053;0;0,147
2022-07-09T15:00:00;27,260529;0;0,147
2022-07-09T16:00:00;27,57053;0;0,147
2022-07-09T17:00:00;27,270529;0;0,147
2022-07-09T18:00:00;26,740528;0;0,147
2022-07-09T19:00:00;25,840528;0;0,147
2022-07-09T20:00:00;24,57053;0;0,147
2022-07-09T21:00:00;22,39053;0;0,147
2022-07-09T22:00:00;20,510529;0;0,146
2022-07-09T23:00:00;19,20053;0;0,146
2022-07-10T00:00:00;18,65053;0;0,146
2022-07-10T01:00:00;17,57053;0;0,146
2022-07-10T02:00:00;16,22053;0;0,146
2022-07-10T03:00:00;15,680529;0;0,146
2022-07-10T04:00:00;14,390529;0;0,146
2022-07-10T05:00:00;14,530529;0;0,146
2022-07-10T06:00:00;15,510529;0;0,146
2022-07-10T07:00:00;17,030529;0;0,146
2022-07-10T08:00:00;18,510529;0;0,146
2022-07-10T09:00:00;19,97053;0;0,146
2022-07-10T10:00:00;21,030529;0;0,146
2022-07-10T11:00:00;22,020529;0;0,145
2022-07-10T12:00:00;23,670528;0;0,138
2022-07-10T13:00:00;24,280529;0;0,138
2022-07-10T14:00:00;24,63053;0;0,138
2022-07-10T15:00:00;24,340528;0;0,139
2022-07-10T16:00:00;23,80053;0;0,138
2022-07-10T17:00:00;23,000528;0;0,138
2022-07-10T18:00:00;22,14053;0;0,138
2022-07-10T19:00:00;20,850529;0;0,138
2022-07-10T20:00:00;19,07053;0;0,138
2022-07-10T21:00:00;18,07053;0;0,138
2022-07-10T22:00:00;17,55053;0;0,138
2022-07-10T23:00:00;16,15053;0;0,138
2022-07-11T00:00:00;14,810529;0;0,138
2022-07-11T01:00:00;13,630529;0;0,138
2022-07-11T02:00:00;12,880529;0;0,138
2022-07-11T03:00:00;12,380529;0;0,138
2022-07-11T04:00:00;12,140529;0;0,138
2022-07-11T05:00:00;12,850529;0;0,138
2022-07-11T06:00:00;14,630529;0;0,138
2022-07-11T07:00:00;17,280529;0;0,138
2022-07-11T08:00:00;19,930529;0;0,138
2022-07-11T09:00:00;21,420528;0;0,138
2022-07-11T10:00:00;22,760529;0;0,138
2022-07-11T11:00:00;24,250528;0;0,138
2022-07-11T12:00:00;25,20053;0;0,141
2022-07-11T13:00:00;26,270529;0;0,141
2022-07-11T14:00:00;27,05053;0;0,141
2022-07-11T15:00:00;27,440529;0;0,141
2022-07-11T16:00:00;27,47053;0;0,141
2022-07-11T17:00:00;27,180529;0;0,141
2022-07-11T18:00:00;26,670528;0;0,141
2022-07-11T19:00:00;25,500528;0;0,141
2022-07-11T20:00:00;23,57053;0;0,141
2022-07-11T21:00:00;21,71053;0;0,141
2022-07-11T22:00:00;20,030529;0;0,141
2022-07-11T23:00:00;18,65053;0;0,141
2022-07-12T00:00:00;17,600529;0;0,141
2022-07-12T01:00:00;17,030529;0;0,141
2022-07-12T02:00:00;16,770529;0;0,141
2022-07-12T03:00:00;16,29053;0;0,14
2022-07-12T04:00:00;15,8005295;0;0,14
2022-07-12T05:00:00;16,350529;0;0,14
2022-07-12T06:00:00;17,740528;0;0,14
2022-07-12T07:00:00;19,62053;0;0,14
2022-07-12T08:00:00;21,780529;0;0,14
2022-07-12T09:00:00;23,910528;0;0,14
2022-07-12T10:00:00;25,31053;0;0,14
2022-07-12T11:00:00;26,47053;0;0,14
2022-07-12T12:00:00;26,850529;0;0,126
2022-07-12T13:00:00;27,72053;0;0,126
2022-07-12T14:00:00;28,21053;0;0,125
2022-07-12T15:00:00;28,31053;0;0,125
2022-07-12T16:00:00;28,21053;0;0,125
2022-07-12T17:00:00;27,910528;0;0,125
2022-07-12T18:00:00;27,29053;0;0,125
2022-07-12T19:00:00;26,190529;0;0,125
2022-07-12T20:00:00;24,45053;0;0,125
2022-07-12T21:00:00;22,430529;0;0,125
2022-07-12T22:00:00;20,54053;0;0,125
2022-07-12T23:00:00;18,760529;0;0,125
2022-07-13T00:00:00;17,860529;0;0,125
2022-07-13T01:00:00;17,180529;0;0,125
2022-07-13T02:00:00;16,32053;0;0,125
2022-07-13T03:00:00;15,650529;0;0,125
2022-07-13T04:00:00;15,290529;0;0,125
2022-07-13T05:00:00;16,260529;0;0,125
2022-07-13T06:00:00;18,500528;0;0,125
2022-07-13T07:00:00;21,05053;0;0,125
2022-07-13T08:00:00;23,680529;0;0,125
2022-07-13T09:00:00;26,04053;0;0,125
2022-07-13T10:00:00;27,990528;0;0,125
2022-07-13T11:00:00;29,590528;0;0,125
2022-07-13T12:00:00;29,940529;0;0,126
2022-07-13T13:00:00;31,100529;0;0,126
2022-07-13T14:00:00;31,82053;0;0,126
2022-07-13T15:00:00;32,17053;0;0,126
2022-07-13T16:00:00;32,07053;0;0,126
